Investor_ID,Age,Age_Group,Gender,State,City_Tier,Monthly_SIP,Occupation,Income_Range
5598,35,30-44,Female,Tamil Nadu,Tier 2,2216.5,Student,5L-10L
5599,60,60+,Female,West Bengal,Tier 3,6050.08,Salaried,5L-10L
5600,61,60+,Female,Gujarat,Tier 2,2040.06,Retired,5L-10L
5601,66,60+,Male,Tamil Nadu,Tier 1,1432.98,Business,Below 5L
5602,19,18-29,Female,Gujarat,Tier 1,4855.98,Professional,5L-10L
5603,62,60+,Male,Delhi,Tier 1,7653.11,Professional,5L-10L
5604,36,30-44,Female,Tamil Nadu,Tier 2,883.13,Salaried,Below 5L
5605,68,60+,Male,Maharashtra,Tier 1,5326.37,Retired,5L-10L
5606,73,60+,Female,Tamil Nadu,Tier 2,8950.52,Student,5L-10L
5607,21,18-29,Female,Karnataka,Tier 3,531.79,Student,Below 5L
5608,50,45-59,Female,West Bengal,Tier 1,1767.57,Business,Below 5L
5609,51,45-59,Male,Maharashtra,Tier 2,2273.22,Retired,5L-10L
5610,49,45-59,Female,Gujarat,Tier 3,570.73,Business,Below 5L
5611,74,60+,Female,Karnataka,Tier 3,6165.83,Business,5L-10L
5612,35,30-44,Female,West Bengal,Tier 1,3218.34,Salaried,5L-10L
5613,61,60+,Female,Tamil Nadu,Tier 2,5711.79,Student,5L-10L
5614,26,18-29,Male,West Bengal,Tier 1,3095.38,Professional,5L-10L
5615,54,45-59,Female,West Bengal,Tier 3,1455.41,Salaried,Below 5L
5616,65,60+,Male,Tamil Nadu,Tier 1,4125.92,Salaried,5L-10L
5617,53,45-59,Male,Tamil Nadu,Tier 1,6923.22,Professional,5L-10L
5618,69,60+,Female,Tamil Nadu,Tier 1,1340.32,Retired,Below 5L
5619,20,18-29,Female,Uttar Pradesh,Tier 1,2682.84,Professional,5L-10L
5620,35,30-44,Male,Karnataka,Tier 1,7129.85,Professional,5L-10L
5621,57,45-59,Female,Maharashtra,Tier 1,5841.25,Professional,5L-10L
5622,71,60+,Male,Uttar Pradesh,Tier 1,38956.83,Professional,Above 20L
5623,42,30-44,Male,Karnataka,Tier 1,1452.66,Student,Below 5L
5624,19,18-29,Female,Maharashtra,Tier 1,2608.62,Student,5L-10L
5625,61,60+,Male,Delhi,Tier 2,1603.8,Salaried,Below 5L
5626,18,18-29,Male,Delhi,Tier 1,1899.6,Salaried,Below 5L
5627,41,30-44,Male,Maharashtra,Tier 2,1588.98,Retired,Below 5L
5628,41,30-44,Female,Maharashtra,Tier 2,23092.61,Professional,10L-20L
5629,70,60+,Male,Maharashtra,Tier 2,5697.26,Retired,5L-10L
5630,67,60+,Male,West Bengal,Tier 1,942.2,Retired,Below 5L
5631,59,45-59,Male,Delhi,Tier 2,4175.72,Retired,5L-10L
5632,70,60+,Female,West Bengal,Tier 2,932.26,Retired,Below 5L
5633,57,45-59,Male,Maharashtra,Tier 2,2975.83,Student,5L-10L
5634,21,18-29,Male,Maharashtra,Tier 1,5610.22,Professional,5L-10L
5635,67,60+,Male,West Bengal,Tier 3,743.09,Salaried,Below 5L
5636,52,45-59,Male,Karnataka,Tier 3,737.43,Business,Below 5L
5637,52,45-59,Male,Gujarat,Tier 3,1942.4,Student,Below 5L
5638,74,60+,Male,Tamil Nadu,Tier 1,5880.41,Retired,5L-10L
5639,29,18-29,Male,Tamil Nadu,Tier 2,13422.78,Business,10L-20L
5640,68,60+,Male,Uttar Pradesh,Tier 1,2085.91,Professional,5L-10L
5641,66,60+,Male,Karnataka,Tier 3,16172.26,Professional,10L-20L
5642,40,30-44,Male,West Bengal,Tier 1,4473.8,Retired,5L-10L
5643,66,60+,Male,Maharashtra,Tier 1,3993.6,Student,5L-10L
5644,39,30-44,Female,Gujarat,Tier 2,1044.63,Business,Below 5L
5645,43,30-44,Female,Karnataka,Tier 1,16057.14,Retired,10L-20L
5646,21,18-29,Male,Gujarat,Tier 1,8338.33,Business,5L-10L
5647,24,18-29,Male,Delhi,Tier 2,516.24,Student,Below 5L
5648,40,30-44,Female,Gujarat,Tier 3,8373.44,Salaried,5L-10L
5649,48,45-59,Female,Karnataka,Tier 1,4529.8,Business,5L-10L
5650,24,18-29,Female,West Bengal,Tier 1,1025.38,Professional,Below 5L
5651,39,30-44,Male,Uttar Pradesh,Tier 2,6541.01,Business,5L-10L
5652,56,45-59,Male,Tamil Nadu,Tier 3,5984.17,Business,5L-10L
5653,57,45-59,Male,West Bengal,Tier 3,6228.59,Professional,5L-10L
5654,36,30-44,Male,Delhi,Tier 2,10922.45,Professional,10L-20L
5655,70,60+,Male,Gujarat,Tier 1,7637.39,Business,5L-10L
5656,47,45-59,Female,Tamil Nadu,Tier 3,12594.69,Business,10L-20L
5657,43,30-44,Male,Gujarat,Tier 3,2907.26,Business,5L-10L
5658,58,45-59,Male,Uttar Pradesh,Tier 1,4629.7,Student,5L-10L
5659,73,60+,Female,Gujarat,Tier 2,21773.57,Professional,10L-20L
5660,39,30-44,Male,Maharashtra,Tier 1,4959.72,Retired,5L-10L
5661,26,18-29,Male,Tamil Nadu,Tier 1,3244.37,Professional,5L-10L
5662,63,60+,Female,Uttar Pradesh,Tier 1,3647.82,Student,5L-10L
5663,46,45-59,Female,West Bengal,Tier 1,7211.13,Business,5L-10L
5664,49,45-59,Female,Delhi,Tier 1,2771.93,Business,5L-10L
5665,70,60+,Male,Delhi,Tier 1,746.53,Student,Below 5L
5666,35,30-44,Male,Delhi,Tier 2,12803.23,Salaried,10L-20L
5667,48,45-59,Male,Gujarat,Tier 1,3787.94,Student,5L-10L
5668,49,45-59,Female,Uttar Pradesh,Tier 2,4157.1,Business,5L-10L
5669,26,18-29,Female,Tamil Nadu,Tier 1,2746.72,Professional,5L-10L
5670,47,45-59,Male,Delhi,Tier 1,13135.81,Professional,10L-20L
5671,54,45-59,Female,Uttar Pradesh,Tier 1,1520.33,Professional,Below 5L
5672,49,45-59,Female,Delhi,Tier 2,2977.4,Salaried,5L-10L
5673,25,18-29,Male,West Bengal,Tier 3,2884.62,Retired,5L-10L
5674,41,30-44,Male,Uttar Pradesh,Tier 2,3994.7,Retired,5L-10L
5675,21,18-29,Female,Gujarat,Tier 1,17888.11,Business,10L-20L
5676,69,60+,Male,Karnataka,Tier 2,1617.07,Professional,Below 5L
5677,63,60+,Female,Uttar Pradesh,Tier 2,5539.47,Professional,5L-10L
5678,34,30-44,Male,Delhi,Tier 1,4580.78,Professional,5L-10L
5679,38,30-44,Male,Tamil Nadu,Tier 2,2021.55,Professional,5L-10L
5680,65,60+,Female,Delhi,Tier 1,3166.75,Student,5L-10L
5681,26,18-29,Female,Gujarat,Tier 3,3243.32,Business,5L-10L
5682,22,18-29,Male,Karnataka,Tier 1,1817.42,Student,Below 5L
5683,22,18-29,Female,Karnataka,Tier 3,3812.95,Salaried,5L-10L
5684,47,45-59,Female,West Bengal,Tier 1,1527.5,Business,Below 5L
5685,23,18-29,Male,Tamil Nadu,Tier 3,1656.34,Professional,Below 5L
5686,55,45-59,Female,Uttar Pradesh,Tier 2,9952.82,Professional,5L-10L
5687,25,18-29,Male,Karnataka,Tier 1,14076.64,Student,10L-20L
5688,65,60+,Female,Uttar Pradesh,Tier 1,2968.56,Retired,5L-10L
5689,63,60+,Male,Delhi,Tier 3,552.52,Student,Below 5L
5690,50,45-59,Female,Uttar Pradesh,Tier 3,11548.79,Retired,10L-20L
5691,65,60+,Male,Maharashtra,Tier 3,8332.92,Business,5L-10L
5692,32,30-44,Other,Gujarat,Tier 3,3189.07,Business,5L-10L
5693,54,45-59,Male,Delhi,Tier 1,5330.62,Business,5L-10L
5694,26,18-29,Male,Uttar Pradesh,Tier 1,12771.95,Salaried,10L-20L
5695,20,18-29,Female,Delhi,Tier 3,22440.24,Business,10L-20L
5696,48,45-59,Male,Gujarat,Tier 1,3636.55,Student,5L-10L
5697,56,45-59,Female,Gujarat,Tier 2,3666.27,Student,5L-10L
5698,24,18-29,Male,Delhi,Tier 2,10745.02,Retired,10L-20L
5699,33,30-44,Male,Karnataka,Tier 2,7348.14,Business,5L-10L
5700,45,45-59,Female,Tamil Nadu,Tier 1,8451.2,Retired,5L-10L
5701,52,45-59,Male,Delhi,Tier 3,5324.66,Student,5L-10L
5702,32,30-44,Female,Maharashtra,Tier 1,2769.97,Professional,5L-10L
5703,24,18-29,Male,Delhi,Tier 3,1558.58,Business,Below 5L
5704,52,45-59,Male,Uttar Pradesh,Tier 2,15772.48,Salaried,10L-20L
5705,65,60+,Male,Maharashtra,Tier 1,1324.76,Salaried,Below 5L
5706,48,45-59,Male,West Bengal,Tier 2,3467.77,Professional,5L-10L
5707,55,45-59,Female,Delhi,Tier 2,3748.44,Retired,5L-10L
5708,25,18-29,Male,West Bengal,Tier 1,11561.92,Retired,10L-20L
5709,65,60+,Male,Delhi,Tier 1,6691.05,Retired,5L-10L
5710,73,60+,Female,Maharashtra,Tier 1,1875.56,Business,Below 5L
5711,55,45-59,Male,Tamil Nadu,Tier 2,1618.39,Retired,Below 5L
5712,33,30-44,Female,Maharashtra,Tier 1,15199.97,Salaried,10L-20L
5713,51,45-59,Female,Tamil Nadu,Tier 2,723.01,Salaried,Below 5L
5714,18,18-29,Female,West Bengal,Tier 2,11761.98,Salaried,10L-20L
5715,36,30-44,Male,Tamil Nadu,Tier 1,1729.68,Retired,Below 5L
5716,31,30-44,Female,Maharashtra,Tier 1,971.46,Business,Below 5L
5717,36,30-44,Male,Uttar Pradesh,Tier 1,2170.07,Salaried,5L-10L
5718,40,30-44,Male,Gujarat,Tier 2,4517.12,Student,5L-10L
5719,21,18-29,Other,Maharashtra,Tier 1,10353.93,Salaried,10L-20L
5720,51,45-59,Male,Gujarat,Tier 1,6144.2,Business,5L-10L
5721,19,18-29,Female,Uttar Pradesh,Tier 1,7917.31,Salaried,5L-10L
5722,29,18-29,Male,Uttar Pradesh,Tier 1,12755.1,Professional,10L-20L
5723,40,30-44,Male,Uttar Pradesh,Tier 1,527.57,Professional,Below 5L
5724,73,60+,Male,West Bengal,Tier 2,5764.73,Professional,5L-10L
5725,60,60+,Female,Uttar Pradesh,Tier 2,2934.36,Salaried,5L-10L
5726,70,60+,Male,West Bengal,Tier 1,5245.28,Business,5L-10L
5727,35,30-44,Male,Delhi,Tier 2,771.56,Retired,Below 5L
5728,49,45-59,Male,Gujarat,Tier 1,1314.86,Business,Below 5L
5729,68,60+,Male,West Bengal,Tier 1,6828.42,Student,5L-10L
5730,34,30-44,Male,Karnataka,Tier 1,11162.46,Student,10L-20L
5731,48,45-59,Male,Delhi,Tier 1,3941.79,Business,5L-10L
5732,53,45-59,Male,West Bengal,Tier 2,1577.24,Salaried,Below 5L
5733,72,60+,Male,Delhi,Tier 3,7173.93,Professional,5L-10L
5734,43,30-44,Male,Gujarat,Tier 1,763.99,Professional,Below 5L
5735,29,18-29,Male,Gujarat,Tier 2,7027.33,Retired,5L-10L
5736,74,60+,Female,Karnataka,Tier 1,8769.43,Salaried,5L-10L
5737,52,45-59,Male,Delhi,Tier 1,814.6,Retired,Below 5L
5738,33,30-44,Male,Gujarat,Tier 3,3082.4,Business,5L-10L
5739,21,18-29,Female,Maharashtra,Tier 1,1152.88,Retired,Below 5L
5740,45,45-59,Male,Tamil Nadu,Tier 1,9087.69,Student,5L-10L
5741,55,45-59,Female,Uttar Pradesh,Tier 1,9087.31,Retired,5L-10L
5742,50,45-59,Male,Tamil Nadu,Tier 1,13276.0,Professional,10L-20L
5743,54,45-59,Male,Gujarat,Tier 2,1209.51,Student,Below 5L
5744,27,18-29,Male,West Bengal,Tier 1,6863.47,Professional,5L-10L
5745,48,45-59,Male,Karnataka,Tier 2,11494.78,Business,10L-20L
5746,31,30-44,Male,Gujarat,Tier 2,3402.69,Retired,5L-10L
5747,22,18-29,Male,Karnataka,Tier 1,2489.5,Retired,5L-10L
5748,27,18-29,Female,Delhi,Tier 2,6767.39,Retired,5L-10L
5749,42,30-44,Male,Maharashtra,Tier 2,3108.59,Salaried,5L-10L
5750,58,45-59,Female,Delhi,Tier 1,3447.58,Salaried,5L-10L
5751,62,60+,Female,West Bengal,Tier 1,6901.56,Student,5L-10L
5752,34,30-44,Female,Maharashtra,Tier 1,3512.23,Professional,5L-10L
5753,68,60+,Male,Karnataka,Tier 1,9193.67,Business,5L-10L
5754,37,30-44,Male,Gujarat,Tier 2,6606.1,Salaried,5L-10L
5755,50,45-59,Female,Gujarat,Tier 1,15175.13,Professional,10L-20L
5756,26,18-29,Female,Gujarat,Tier 1,4371.55,Retired,5L-10L
5757,67,60+,Female,Gujarat,Tier 1,5871.26,Retired,5L-10L
5758,48,45-59,Male,Delhi,Tier 1,805.3,Professional,Below 5L
5759,22,18-29,Male,Delhi,Tier 1,7911.35,Retired,5L-10L
5760,63,60+,Female,Karnataka,Tier 1,5365.92,Salaried,5L-10L
5761,46,45-59,Other,Maharashtra,Tier 1,3778.09,Business,5L-10L
5762,68,60+,Male,Maharashtra,Tier 2,18368.21,Salaried,10L-20L
5763,64,60+,Male,West Bengal,Tier 1,3016.59,Retired,5L-10L
5764,21,18-29,Female,Maharashtra,Tier 1,1227.51,Business,Below 5L
5765,48,45-59,Male,Gujarat,Tier 1,2136.94,Retired,5L-10L
5766,21,18-29,Female,Delhi,Tier 1,12580.44,Business,10L-20L
5767,35,30-44,Female,Tamil Nadu,Tier 2,1676.3,Student,Below 5L
5768,35,30-44,Female,Tamil Nadu,Tier 1,17371.44,Retired,10L-20L
5769,57,45-59,Female,Gujarat,Tier 1,6189.0,Student,5L-10L
5770,51,45-59,Male,West Bengal,Tier 1,1627.21,Salaried,Below 5L
5771,65,60+,Male,Tamil Nadu,Tier 2,843.49,Salaried,Below 5L
5772,31,30-44,Female,Maharashtra,Tier 3,3700.2,Salaried,5L-10L
5773,43,30-44,Female,Maharashtra,Tier 1,3992.46,Retired,5L-10L
5774,40,30-44,Male,Karnataka,Tier 1,2644.86,Professional,5L-10L
5775,50,45-59,Male,Gujarat,Tier 3,731.88,Student,Below 5L
5776,34,30-44,Male,Karnataka,Tier 2,13430.51,Student,10L-20L
5777,59,45-59,Female,Maharashtra,Tier 1,5064.4,Student,5L-10L
5778,49,45-59,Male,Delhi,Tier 1,3812.57,Retired,5L-10L
5779,65,60+,Male,Gujarat,Tier 1,2705.79,Student,5L-10L
5780,52,45-59,Male,West Bengal,Tier 1,6148.6,Student,5L-10L
5781,68,60+,Female,Uttar Pradesh,Tier 1,4255.41,Student,5L-10L
5782,60,60+,Male,Karnataka,Tier 2,9914.07,Retired,5L-10L
5783,74,60+,Male,Karnataka,Tier 2,4567.67,Retired,5L-10L
5784,47,45-59,Male,Maharashtra,Tier 3,4188.91,Professional,5L-10L
5785,32,30-44,Male,Karnataka,Tier 1,1605.87,Student,Below 5L
5786,67,60+,Male,West Bengal,Tier 1,883.18,Professional,Below 5L
5787,69,60+,Female,Maharashtra,Tier 1,1685.73,Student,Below 5L
5788,68,60+,Female,Delhi,Tier 1,1379.83,Student,Below 5L
5789,24,18-29,Female,Karnataka,Tier 3,6932.88,Salaried,5L-10L
5790,23,18-29,Male,Maharashtra,Tier 3,1976.62,Salaried,Below 5L
5791,26,18-29,Male,Maharashtra,Tier 2,6131.62,Professional,5L-10L
5792,30,30-44,Female,Delhi,Tier 2,4855.41,Retired,5L-10L
5793,57,45-59,Male,Karnataka,Tier 1,1943.49,Professional,Below 5L
5794,35,30-44,Female,Uttar Pradesh,Tier 2,5235.96,Salaried,5L-10L
5795,52,45-59,Female,West Bengal,Tier 1,6448.99,Business,5L-10L
5796,18,18-29,Male,Uttar Pradesh,Tier 3,592.65,Retired,Below 5L
5797,41,30-44,Male,Delhi,Tier 2,4587.56,Business,5L-10L
5798,67,60+,Male,Delhi,Tier 1,7896.06,Retired,5L-10L
5799,53,45-59,Male,Delhi,Tier 2,1104.95,Salaried,Below 5L
5800,67,60+,Female,Uttar Pradesh,Tier 2,2987.51,Business,5L-10L
5801,33,30-44,Male,Karnataka,Tier 1,2252.39,Business,5L-10L
5802,35,30-44,Male,Tamil Nadu,Tier 1,5581.55,Student,5L-10L
5803,20,18-29,Female,Uttar Pradesh,Tier 1,7670.29,Business,5L-10L
5804,63,60+,Male,Maharashtra,Tier 1,17195.95,Student,10L-20L
5805,59,45-59,Female,Maharashtra,Tier 2,3942.38,Salaried,5L-10L
5806,54,45-59,Male,Delhi,Tier 1,6836.43,Business,5L-10L
5807,25,18-29,Female,Delhi,Tier 2,4209.88,Student,5L-10L
5808,35,30-44,Male,Tamil Nadu,Tier 1,2720.29,Business,5L-10L
5809,46,45-59,Male,Gujarat,Tier 2,1644.03,Salaried,Below 5L
5810,54,45-59,Male,West Bengal,Tier 3,11441.96,Business,10L-20L
5811,44,30-44,Male,Maharashtra,Tier 2,4889.51,Business,5L-10L
5812,61,60+,Male,West Bengal,Tier 2,5616.07,Professional,5L-10L
5813,46,45-59,Male,Gujarat,Tier 2,5298.34,Professional,5L-10L
5814,21,18-29,Female,Delhi,Tier 1,1854.05,Student,Below 5L
5815,29,18-29,Female,Maharashtra,Tier 3,2449.77,Business,5L-10L
5816,30,30-44,Female,Maharashtra,Tier 3,9814.21,Business,5L-10L
5817,31,30-44,Female,Delhi,Tier 1,3480.76,Business,5L-10L
5818,31,30-44,Male,Gujarat,Tier 1,573.54,Business,Below 5L
5819,68,60+,Male,Gujarat,Tier 1,3368.32,Professional,5L-10L
5820,27,18-29,Male,Karnataka,Tier 1,1824.4,Business,Below 5L
5821,39,30-44,Male,Karnataka,Tier 3,10405.49,Student,10L-20L
5822,26,18-29,Female,Tamil Nadu,Tier 1,4088.79,Business,5L-10L
5823,41,30-44,Female,West Bengal,Tier 2,26188.03,Professional,Above 20L
5824,67,60+,Female,Tamil Nadu,Tier 1,665.45,Student,Below 5L
5825,34,30-44,Female,Gujarat,Tier 3,4514.61,Professional,5L-10L
5826,41,30-44,Male,Delhi,Tier 2,769.77,Student,Below 5L
5827,22,18-29,Other,Gujarat,Tier 3,2170.96,Student,5L-10L
5828,51,45-59,Male,Maharashtra,Tier 3,1805.59,Business,Below 5L
5829,59,45-59,Female,Karnataka,Tier 2,2157.9,Retired,5L-10L
5830,18,18-29,Male,Karnataka,Tier 1,20255.65,Professional,10L-20L
5831,44,30-44,Male,West Bengal,Tier 1,2131.47,Student,5L-10L
5832,57,45-59,Male,Uttar Pradesh,Tier 2,1398.25,Student,Below 5L
5833,25,18-29,Male,West Bengal,Tier 2,15614.88,Professional,10L-20L
5834,23,18-29,Male,West Bengal,Tier 1,5407.01,Professional,5L-10L
5835,70,60+,Male,Gujarat,Tier 1,2188.31,Salaried,5L-10L
5836,22,18-29,Female,Maharashtra,Tier 2,5882.35,Professional,5L-10L
5837,71,60+,Female,Gujarat,Tier 1,8272.3,Retired,5L-10L
5838,70,60+,Male,Uttar Pradesh,Tier 2,584.89,Retired,Below 5L
5839,35,30-44,Female,West Bengal,Tier 1,1839.26,Retired,Below 5L
5840,24,18-29,Female,West Bengal,Tier 1,4730.19,Salaried,5L-10L
5841,53,45-59,Male,Gujarat,Tier 1,4075.86,Salaried,5L-10L
5842,72,60+,Male,Gujarat,Tier 2,3234.66,Salaried,5L-10L
5843,50,45-59,Other,Maharashtra,Tier 1,656.61,Student,Below 5L
5844,71,60+,Female,Karnataka,Tier 2,15587.8,Business,10L-20L
5845,51,45-59,Male,Delhi,Tier 1,6777.69,Salaried,5L-10L
5846,49,45-59,Male,Uttar Pradesh,Tier 3,27278.47,Business,Above 20L
5847,68,60+,Female,Tamil Nadu,Tier 2,10887.77,Business,10L-20L
5848,20,18-29,Male,West Bengal,Tier 1,4762.59,Business,5L-10L
5849,18,18-29,Male,Maharashtra,Tier 3,2671.31,Retired,5L-10L
5850,38,30-44,Male,Karnataka,Tier 1,1395.46,Salaried,Below 5L
5851,30,30-44,Female,Gujarat,Tier 1,1687.06,Professional,Below 5L
5852,25,18-29,Male,Delhi,Tier 1,10624.98,Professional,10L-20L
5853,61,60+,Female,Tamil Nadu,Tier 2,10371.72,Retired,10L-20L
5854,47,45-59,Female,Uttar Pradesh,Tier 1,10353.34,Student,10L-20L
5855,25,18-29,Male,Tamil Nadu,Tier 3,10356.46,Student,10L-20L
5856,44,30-44,Male,Maharashtra,Tier 2,1531.41,Salaried,Below 5L
5857,56,45-59,Female,Gujarat,Tier 1,10110.34,Professional,10L-20L
5858,40,30-44,Female,West Bengal,Tier 1,1169.47,Business,Below 5L
5859,25,18-29,Female,Gujarat,Tier 2,3176.2,Salaried,5L-10L
5860,73,60+,Male,Delhi,Tier 2,25087.29,Student,Above 20L
5861,32,30-44,Male,Tamil Nadu,Tier 2,6483.26,Salaried,5L-10L
5862,70,60+,Male,Maharashtra,Tier 1,5703.31,Professional,5L-10L
5863,24,18-29,Female,Gujarat,Tier 1,1786.95,Business,Below 5L
5864,29,18-29,Male,Tamil Nadu,Tier 1,7171.73,Business,5L-10L
5865,67,60+,Male,Tamil Nadu,Tier 1,4465.74,Student,5L-10L
5866,53,45-59,Male,Karnataka,Tier 1,3783.79,Student,5L-10L
5867,55,45-59,Male,Delhi,Tier 3,1832.83,Retired,Below 5L
5868,60,60+,Other,Gujarat,Tier 2,1166.3,Professional,Below 5L
5869,47,45-59,Male,Karnataka,Tier 2,1798.38,Student,Below 5L
5870,27,18-29,Male,Delhi,Tier 1,4017.82,Professional,5L-10L
5871,36,30-44,Female,Karnataka,Tier 2,17205.06,Retired,10L-20L
5872,35,30-44,Female,Gujarat,Tier 1,1955.66,Salaried,Below 5L
5873,61,60+,Male,Maharashtra,Tier 1,6158.84,Retired,5L-10L
5874,66,60+,Female,Karnataka,Tier 2,1464.82,Professional,Below 5L
5875,37,30-44,Male,Karnataka,Tier 1,3117.93,Student,5L-10L
5876,19,18-29,Female,Tamil Nadu,Tier 1,2118.49,Retired,5L-10L
5877,47,45-59,Male,Uttar Pradesh,Tier 2,2618.85,Business,5L-10L
5878,68,60+,Male,Gujarat,Tier 3,1758.43,Professional,Below 5L
5879,61,60+,Male,Karnataka,Tier 1,18592.47,Student,10L-20L
5880,60,60+,Female,Uttar Pradesh,Tier 2,2517.83,Salaried,5L-10L
5881,64,60+,Male,Maharashtra,Tier 3,10791.03,Student,10L-20L
5882,60,60+,Male,Karnataka,Tier 1,2555.68,Professional,5L-10L
5883,28,18-29,Male,Delhi,Tier 3,4093.2,Business,5L-10L
5884,39,30-44,Male,Maharashtra,Tier 1,12781.02,Student,10L-20L
5885,59,45-59,Male,Maharashtra,Tier 1,1732.71,Student,Below 5L
5886,36,30-44,Male,Karnataka,Tier 1,3589.7,Professional,5L-10L
5887,20,18-29,Male,Karnataka,Tier 1,15292.35,Professional,10L-20L
5888,21,18-29,Male,Tamil Nadu,Tier 2,10030.28,Business,10L-20L
5889,52,45-59,Male,Gujarat,Tier 1,4386.02,Student,5L-10L
5890,64,60+,Female,Tamil Nadu,Tier 2,1878.24,Business,Below 5L
5891,55,45-59,Male,Delhi,Tier 2,4447.7,Professional,5L-10L
5892,26,18-29,Male,Gujarat,Tier 1,9531.08,Business,5L-10L
5893,25,18-29,Female,Tamil Nadu,Tier 1,6210.84,Professional,5L-10L
5894,51,45-59,Other,Tamil Nadu,Tier 2,4056.21,Salaried,5L-10L
5895,68,60+,Male,Karnataka,Tier 1,1904.62,Business,Below 5L
5896,64,60+,Male,Tamil Nadu,Tier 2,5566.28,Student,5L-10L
5897,48,45-59,Female,Karnataka,Tier 2,2265.88,Student,5L-10L
5898,57,45-59,Male,Maharashtra,Tier 2,562.18,Student,Below 5L
5899,36,30-44,Male,Gujarat,Tier 1,2887.96,Student,5L-10L
5900,54,45-59,Male,Karnataka,Tier 1,1627.02,Salaried,Below 5L
5901,49,45-59,Female,Uttar Pradesh,Tier 1,11712.38,Student,10L-20L
5902,61,60+,Female,Uttar Pradesh,Tier 1,1143.48,Business,Below 5L
5903,61,60+,Male,Uttar Pradesh,Tier 3,2571.34,Professional,5L-10L
5904,45,45-59,Female,Uttar Pradesh,Tier 2,1709.03,Professional,Below 5L
5905,58,45-59,Male,Tamil Nadu,Tier 3,1424.48,Professional,Below 5L
5906,35,30-44,Male,Uttar Pradesh,Tier 1,3918.58,Professional,5L-10L
5907,42,30-44,Female,Karnataka,Tier 3,20345.19,Business,10L-20L
5908,27,18-29,Male,Maharashtra,Tier 2,2906.27,Student,5L-10L
5909,22,18-29,Male,Delhi,Tier 1,3851.21,Retired,5L-10L
5910,32,30-44,Male,Delhi,Tier 1,5559.11,Student,5L-10L
5911,42,30-44,Male,Maharashtra,Tier 3,6403.3,Retired,5L-10L
5912,37,30-44,Female,Tamil Nadu,Tier 1,3498.07,Salaried,5L-10L
5913,73,60+,Male,Gujarat,Tier 3,917.61,Professional,Below 5L
5914,73,60+,Female,Gujarat,Tier 2,9635.46,Salaried,5L-10L
5915,68,60+,Male,Karnataka,Tier 2,4516.69,Professional,5L-10L
5916,70,60+,Male,West Bengal,Tier 1,3657.8,Retired,5L-10L
5917,27,18-29,Male,Delhi,Tier 1,9704.18,Professional,5L-10L
5918,66,60+,Other,Maharashtra,Tier 3,5059.96,Professional,5L-10L
5919,55,45-59,Male,West Bengal,Tier 1,1693.93,Student,Below 5L
5920,58,45-59,Female,Tamil Nadu,Tier 1,3253.02,Student,5L-10L
5921,45,45-59,Male,Maharashtra,Tier 1,6328.03,Student,5L-10L
5922,66,60+,Other,Delhi,Tier 1,21717.41,Salaried,10L-20L
5923,67,60+,Male,Maharashtra,Tier 3,5237.59,Business,5L-10L
5924,63,60+,Female,Maharashtra,Tier 1,1580.93,Retired,Below 5L
5925,72,60+,Female,Maharashtra,Tier 1,587.39,Salaried,Below 5L
5926,23,18-29,Female,Karnataka,Tier 2,2308.96,Student,5L-10L
5927,28,18-29,Female,Tamil Nadu,Tier 1,3291.83,Student,5L-10L
5928,36,30-44,Female,Gujarat,Tier 1,5373.93,Business,5L-10L
5929,33,30-44,Female,West Bengal,Tier 1,1582.77,Salaried,Below 5L
5930,49,45-59,Male,West Bengal,Tier 3,937.92,Student,Below 5L
5931,19,18-29,Male,Tamil Nadu,Tier 1,1765.88,Professional,Below 5L
5932,56,45-59,Male,Delhi,Tier 1,4322.44,Retired,5L-10L
5933,43,30-44,Female,West Bengal,Tier 2,1197.7,Salaried,Below 5L
5934,38,30-44,Male,Gujarat,Tier 2,1333.14,Professional,Below 5L
5935,55,45-59,Female,Uttar Pradesh,Tier 1,11822.03,Salaried,10L-20L
5936,32,30-44,Male,Karnataka,Tier 2,968.13,Salaried,Below 5L
5937,74,60+,Female,Gujarat,Tier 2,6503.03,Student,5L-10L
5938,30,30-44,Male,Gujarat,Tier 1,624.98,Business,Below 5L
5939,24,18-29,Male,Gujarat,Tier 1,4921.44,Professional,5L-10L
5940,69,60+,Male,Maharashtra,Tier 2,9211.67,Student,5L-10L
5941,74,60+,Male,Delhi,Tier 2,4321.7,Retired,5L-10L
5942,20,18-29,Female,Uttar Pradesh,Tier 1,1974.83,Student,Below 5L
5943,32,30-44,Male,Karnataka,Tier 1,602.62,Salaried,Below 5L
5944,37,30-44,Female,Uttar Pradesh,Tier 1,550.06,Professional,Below 5L
5945,20,18-29,Male,Delhi,Tier 3,9108.43,Retired,5L-10L
5946,44,30-44,Female,Maharashtra,Tier 1,5443.11,Student,5L-10L
5947,32,30-44,Male,Karnataka,Tier 1,3535.34,Salaried,5L-10L
5948,20,18-29,Male,West Bengal,Tier 3,4028.42,Retired,5L-10L
5949,45,45-59,Male,Uttar Pradesh,Tier 3,4282.81,Salaried,5L-10L
5950,64,60+,Female,Maharashtra,Tier 2,2719.93,Student,5L-10L
5951,18,18-29,Female,Karnataka,Tier 1,9373.07,Student,5L-10L
5952,70,60+,Male,Karnataka,Tier 1,25790.51,Salaried,Above 20L
